period:dawn|天明|張二禿子知道勢頭不好，仗著他沒有家眷，『天明四十五』，逃往河南歸德府去找朋友去了|老残游记|刘鹗|sfw
period:dawn|天明|昨晚翠花在我屋裡講了一夜，坐到天明，不過我們藉此解個悶，也讓他少挨兩頓打，那兒不是積功德呢|老残游记|刘鹗|sfw
period:dawn|清晨|次日清晨，王婆恰才開門，把眼看外時。|金瓶梅|兰陵笑笑生|sfw
period:dusk|傍晚|到了傍晚時候，我走出房外閒望，只見一個鴿子，站在簷上|二十年目睹之怪现状|吴趼人|sfw
period:dusk|日暮|我從來不肯騙人，不過此時到了日暮途窮的時候，不得已而為之|二十年目睹之怪现状|吴趼人|sfw
period:dusk|黃昏|我談了幾句，便回到自己房裡略睡一會，黃昏時，方才起來吃飯|二十年目睹之怪现状|吴趼人|sfw
period:dusk|傍晚|齊明如從中答應，說傍晚在一品香吃大菜面交，又約定了是夜開局|二十年目睹之怪现状|吴趼人|sfw
period:dusk|傍晚|到了傍晚時候，忽聽得房外有搬運東西的聲音，這本來是客棧裡的常事，也不在意|二十年目睹之怪现状|吴趼人|sfw
period:dusk|掌燈|多祝三再到芬臣處轉了一轉，又回號裡打票子，再趕到苟才公館，已是掌燈時候了|二十年目睹之怪现状|吴趼人|sfw
period:dusk|黃昏|到得他老先生動身那天，他又用了點小費，打點了衙門裡的人役，把他耽擱到黃昏時候，方才動身|二十年目睹之怪现状|吴趼人|sfw
period:dusk|黃昏|天色黃昏，是八月半天氣，月輪上來。|水浒传|施耐庵|sfw
period:dusk|掌燈時候|那天气是掌燈時候，出來又看他們頑了一回牌。|红楼梦|曹雪芹|sfw
period:dusk|傍晚|人瑞道：「傍晚就送他們姐兒倆來，我們這兒不派人去叫了|老残游记|刘鹗|sfw
period:dusk|黃昏|老殘又在店門口立了一刻，回到房中，也就差不多黃昏的時候|老残游记|刘鹗|sfw
